NUMBER OF OBSERVATIONS									
18475									
DAY	MONTH 	YEAR	RAIN	PET	GWL	ABS			
20	03	2017	11.373	1.486025769	41.44	0	-9999		
21	03	2017	0.002	1.486025769	41.41	0	-9999		
22	03	2017	6.273	1.486025769	41.375	0	-9999		
23	03	2017	0	1.486025769	41.334	0	-9999		
24	03	2017	0.085	1.486025769	41.294	0	-9999		
25	03	2017	0	1.486025769	41.256	0	-9999		
26	03	2017	0	1.486025769	41.223	0	-9999		
27	03	2017	0	1.486025769	41.19	0	-9999		
28	03	2017	4.742	1.486025769	41.176	0	-9999		
29	03	2017	0.218	1.486025769	41.039	0	-9999		
30	03	2017	0.006	1.486025769	41.053	0	-9999		
31	03	2017	0	1.486025769	41.024	0	-9999		
01	04	2017	0.004	2.163285301	40.992	0	-9999		
02	04	2017	0.001	2.163285301	40.961	0	-9999		
03	04	2017	0.004	2.163285301	40.933	0	-9999		
04	04	2017	0.811	2.163285301	40.907	0	-9999		
05	04	2017	0.079	2.163285301	40.88	0	-9999		
06	04	2017	0	2.163285301	40.855	0	-9999		
07	04	2017	0	2.163285301	40.835	0	-9999		
08	04	2017	0	2.163285301	40.815	0	-9999		
09	04	2017	0	2.163285301	40.796	0	-9999		
10	04	2017	0	2.163285301	40.778	0	-9999		
11	04	2017	0	2.163285301	40.762	0	-9999		
12	04	2017	0.001	2.163285301	40.746	0	-9999		
13	04	2017	0	2.163285301	40.725	0	-9999		
14	04	2017	1.093	2.163285301	40.705	0	-9999		
15	04	2017	0.152	2.163285301	40.686	0	-9999		
16	04	2017	2.903	2.163285301	40.67	0	-9999		
17	04	2017	0.53	2.163285301	40.651	0	-9999		
18	04	2017	0	2.163285301	40.632	0	-9999		
19	04	2017	0.013	2.163285301	40.612	0	-9999		
20	04	2017	0.28	2.163285301	40.594	0	-9999		
21	04	2017	0.915	2.163285301	40.573	0	-9999		
22	04	2017	0	2.163285301	40.552	0	-9999		
23	04	2017	0.002	2.163285301	40.535	0	-9999		
24	04	2017	0.321	2.163285301	40.518	0	-9999		
25	04	2017	1.778	2.163285301	40.498	0	-9999		
26	04	2017	4.454	2.163285301	40.474	0	-9999		
27	04	2017	6.051	2.163285301	40.458	0	-9999		
28	04	2017	0.009	2.163285301	40.458	0	-9999		
29	04	2017	0	2.163285301	40.44	0	-9999		
30	04	2017	0.369	2.163285301	40.417	0	-9999		
01	05	2017	0.001	3.169311595	40.382	0	-9999		
02	05	2017	0	3.169311595	40.351	0	-9999		
03	05	2017	0	3.169311595	40.328	0	-9999		
04	05	2017	0	3.169311595	40.305	0	-9999		
05	05	2017	0.001	3.169311595	40.28	0	-9999		
06	05	2017	0	3.169311595	40.257	0	-9999		
07	05	2017	0	3.169311595	40.235	0	-9999		
08	05	2017	0	3.169311595	40.21	0	-9999		
09	05	2017	0	3.169311595	40.191	0	-9999		
10	05	2017	0	3.169311595	40.173	0	-9999		
11	05	2017	0	3.169311595	40.153	0	-9999		
12	05	2017	2.39	3.169311595	40.133	0	-9999		
13	05	2017	5.412	3.169311595	40.119	0	-9999		
14	05	2017	0.933	3.169311595	40.109	0	-9999		
15	05	2017	4	3.169311595	40.102	0	-9999		
16	05	2017	3.065	3.169311595	40.088	0	-9999		
17	05	2017	24.698	3.169311595	40.144	0	-9999		
18	05	2017	11.817	3.169311595	40.327	0	-9999		
19	05	2017	2.611	3.169311595	40.512	0	-9999		
20	05	2017	2.7	3.169311595	40.682	0	-9999		
21	05	2017	0	3.169311595	40.789	0	-9999		
22	05	2017	0	3.169311595	40.84	0	-9999		
23	05	2017	0	3.169311595	40.851	0	-9999		
24	05	2017	0	3.169311595	40.855	0	-9999		
25	05	2017	0	3.169311595	40.855	0	-9999		
26	05	2017	0	3.169311595	40.853	0	-9999		
27	05	2017	0.528	3.169311595	40.848	0	-9999		
28	05	2017	0.423	3.169311595	40.838	0	-9999		
29	05	2017	3.932	3.169311595	40.831	0	-9999		
30	05	2017	0.365	3.169311595	40.799	0	-9999		
31	05	2017	0.001	3.169311595	40.787	0	-9999		
01	06	2017	0	3.281092295	40.776	0	-9999		
02	06	2017	14	3.281092295	40.767	0	-9999		
03	06	2017	0	3.281092295	40.789	0	-9999		
04	06	2017	0.002	3.281092295	40.79	0	-9999		
05	06	2017	11.221	3.281092295	40.783	0	-9999		
06	06	2017	9.622	3.281092295	40.8	0	-9999		
07	06	2017	1.987	3.281092295	40.825	0	-9999		
08	06	2017	0.881	3.281092295	40.828	0	-9999		
09	06	2017	7.143	3.281092295	40.81	0	-9999		
10	06	2017	1.18	3.281092295	40.81	0	-9999		
11	06	2017	0.001	3.281092295	40.809	0	-9999		
12	06	2017	0.001	3.281092295	40.792	0	-9999		
13	06	2017	0	3.281092295	40.774	0	-9999		
14	06	2017	0	3.281092295	40.756	0	-9999		
15	06	2017	0	3.281092295	40.735	0	-9999		
16	06	2017	0	3.281092295	40.71	0	-9999		
17	06	2017	0	3.281092295	40.688	0	-9999		
18	06	2017	0	3.281092295	40.669	0	-9999		
19	06	2017	0	3.281092295	40.646	0	-9999		
20	06	2017	0	3.281092295	40.622	0	-9999		
21	06	2017	0.08	3.281092295	40.6	0	-9999		
22	06	2017	0.946	3.281092295	40.576	0	-9999		
23	06	2017	0.531	3.281092295	40.549	0	-9999		
24	06	2017	0.078	3.281092295	40.522	0	-9999		
25	06	2017	0	3.281092295	40.496	0	-9999		
26	06	2017	0.449	3.281092295	40.462	0	-9999		
27	06	2017	26.892	3.281092295	40.438	0	-9999		
28	06	2017	18.82	3.281092295	40.595	0	-9999		
29	06	2017	4.103	3.281092295	40.724	0	-9999		
30	06	2017	0.477	3.281092295	40.772	0	-9999		
01	07	2017	0	3.323831974	40.785	0	-9999		
02	07	2017	0	3.323831974	40.783	0	-9999		
03	07	2017	0	3.323831974	40.773	0	-9999		
04	07	2017	0.001	3.323831974	40.76	0	-9999		
05	07	2017	0	3.323831974	40.744	0	-9999		
06	07	2017	3.173	3.323831974	40.728	0	-9999		
07	07	2017	0	3.323831974	40.709	0	-9999		
08	07	2017	0	3.323831974	40.691	0	-9999		
09	07	2017	0.494	3.323831974	40.673	0	-9999		
10	07	2017	4.964	3.323831974	40.662	0	-9999		
11	07	2017	16.557	3.323831974	40.702	0	-9999		
12	07	2017	0	3.323831974	40.733	0	-9999		
13	07	2017	1.062	3.323831974	40.726	0	-9999		
14	07	2017	1.534	3.323831974	40.705	0	-9999		
15	07	2017	0.444	3.323831974	40.683	0	-9999		
16	07	2017	0.001	3.323831974	40.661	0	-9999		
17	07	2017	0	3.323831974	40.635	0	-9999		
18	07	2017	0.018	3.323831974	40.609	0	-9999		
19	07	2017	3.922	3.323831974	40.583	0	-9999		
20	07	2017	5.245	3.323831974	40.571	0	-9999		
21	07	2017	8.637	3.323831974	40.568	0	-9999		
22	07	2017	5.864	3.323831974	40.577	0	-9999		
23	07	2017	7.066	3.323831974	40.62	0	-9999		
24	07	2017	0.748	3.323831974	40.641	0	-9999		
25	07	2017	0	3.323831974	40.63	0	-9999		
26	07	2017	5.486	3.323831974	40.621	0	-9999		
27	07	2017	1.941	3.323831974	40.613	0	-9999		
28	07	2017	4.486	3.323831974	40.593	0	-9999		
29	07	2017	4.713	3.323831974	40.583	0	-9999		
30	07	2017	5.891	3.323831974	40.579	0	-9999		
31	07	2017	1.253	3.323831974	40.569	0	-9999		
01	08	2017	0.73	3.02465422	40.555	0	-9999		
02	08	2017	5.114	3.02465422	40.538	0	-9999		
03	08	2017	0.013	3.02465422	40.536	0	-9999		
04	08	2017	0	3.02465422	40.518	0	-9999		
05	08	2017	0	3.02465422	40.489	0	-9999		
06	08	2017	2.731	3.02465422	40.461	0	-9999		
07	08	2017	6.22	3.02465422	40.439	0	-9999		
08	08	2017	19.046	3.02465422	40.463	0	-9999		
09	08	2017	0.07	3.02465422	40.551	0	-9999		
10	08	2017	0	3.02465422	40.584	0	-9999		
11	08	2017	0.001	3.02465422	40.579	0	-9999		
12	08	2017	0.009	3.02465422	40.562	0	-9999		
13	08	2017	0	3.02465422	40.545	0	-9999		
14	08	2017	0.003	3.02465422	40.528	0	-9999		
15	08	2017	0	3.02465422	40.503	0	-9999		
16	08	2017	9.606	3.02465422	40.481	0	-9999		
17	08	2017	10.064	3.02465422	40.503	0	-9999		
18	08	2017	6.017	3.02465422	40.509	0	-9999		
19	08	2017	0.011	3.02465422	40.494	0	-9999		
20	08	2017	0	3.02465422	40.469	0	-9999		
21	08	2017	0.001	3.02465422	40.441	0	-9999		
22	08	2017	0.006	3.02465422	40.414	0	-9999		
23	08	2017	1.301	3.02465422	40.386	0	-9999		
24	08	2017	0	3.02465422	40.353	0	-9999		
25	08	2017	0	3.02465422	40.316	0	-9999		
26	08	2017	0	3.02465422	40.279	0	-9999		
27	08	2017	0	3.02465422	40.239	0	-9999		
28	08	2017	0	3.02465422	40.198	0	-9999		
29	08	2017	0.023	3.02465422	40.155	0	-9999		
30	08	2017	0.939	3.02465422	40.114	0	-9999		
31	08	2017	0.037	3.02465422	40.076	0	-9999		
01	09	2017	1.259	1.946299237	40.037	0	-9999		
02	09	2017	0	1.946299237	39.999	0	-9999		
03	09	2017	4.985	1.946299237	39.962	0	-9999		
04	09	2017	4.281	1.946299237	39.922	0	-9999		
05	09	2017	8.716	1.946299237	39.915	0	-9999		
06	09	2017	0.166	1.946299237	39.945	0	-9999		
07	09	2017	6.169	1.946299237	39.943	0	-9999		
08	09	2017	1.928	1.946299237	39.943	0	-9999		
09	09	2017	7.895	1.946299237	39.939	0	-9999		
10	09	2017	1.497	1.946299237	39.938	0	-9999		
11	09	2017	4.865	1.946299237	39.952	0	-9999		
12	09	2017	4.927	1.946299237	39.98	0	-9999		
13	09	2017	0.939	1.946299237	40	0	-9999		
14	09	2017	6.734	1.946299237	40.016	0	-9999		
15	09	2017	0.212	1.946299237	40.038	0	-9999		
16	09	2017	5.916	1.946299237	40.052	0	-9999		
17	09	2017	9.193	1.946299237	40.145	0	-9999		
18	09	2017	0.357	1.946299237	40.525	0	-9999		
19	09	2017	0	1.946299237	40.727	0	-9999		
20	09	2017	4.3	1.946299237	40.812	0	-9999		
21	09	2017	10.72	1.946299237	40.86	0	-9999		
22	09	2017	0.784	1.946299237	40.907	0	-9999		
23	09	2017	0.001	1.946299237	40.934	0	-9999		
24	09	2017	1.41	1.946299237	40.94	0	-9999		
25	09	2017	0.009	1.946299237	40.929	0	-9999		
26	09	2017	0.001	1.946299237	40.916	0	-9999		
27	09	2017	15.609	1.946299237	40.906	0	-9999		
28	09	2017	0.67	1.946299237	40.957	0	-9999		
29	09	2017	1.47	1.946299237	40.997	0	-9999		
30	09	2017	4.853	1.946299237	41.024	0	-9999		
01	10	2017	0.571	1.486025769	41.037	0	-9999		
02	10	2017	0.002	1.486025769	41.032	0	-9999		
03	10	2017	0	1.486025769	41.019	0	-9999		
04	10	2017	1.497	1.486025769	41.012	0	-9999		
05	10	2017	0.001	1.486025769	40.995	0	-9999		
06	10	2017	0.164	1.486025769	40.977	0	-9999		
07	10	2017	1.421	1.486025769	40.96	0	-9999		
08	10	2017	0.165	1.486025769	40.938	0	-9999		
09	10	2017	0.382	1.486025769	40.916	0	-9999		
10	10	2017	0.724	1.486025769	40.896	0	-9999		
11	10	2017	0.053	1.486025769	40.874	0	-9999		
12	10	2017	0.001	1.486025769	40.847	0	-9999		
13	10	2017	0	1.486025769	40.82	0	-9999		
14	10	2017	0	1.486025769	40.795	0	-9999		
15	10	2017	0.086	1.486025769	40.774	0	-9999		
16	10	2017	0	1.486025769	40.75	0	-9999		
17	10	2017	0.007	1.486025769	40.728	0	-9999		
18	10	2017	0.226	1.486025769	40.709	0	-9999		
19	10	2017	1.614	1.486025769	40.692	0	-9999		
20	10	2017	3.262	1.486025769	40.67	0	-9999		
21	10	2017	2.001	1.486025769	40.659	0	-9999		
22	10	2017	2.239	1.486025769	40.64	0	-9999		
23	10	2017	0.453	1.486025769	40.618	0	-9999		
24	10	2017	1.839	1.486025769	40.597	0	-9999		
25	10	2017	0.001	1.486025769	40.573	0	-9999		
26	10	2017	0	1.486025769	40.55	0	-9999		
27	10	2017	0.001	1.486025769	40.524	0	-9999		
28	10	2017	0	1.486025769	40.503	0	-9999		
29	10	2017	0.001	1.486025769	40.48	0	-9999		
30	10	2017	0.365	1.486025769	40.455	0	-9999		
31	10	2017	2.452	1.486025769	40.434	0	-9999		
01	11	2017	0.081	0.766026558	40.409	0	-9999		
02	11	2017	0	0.766026558	40.381	0	-9999		
03	11	2017	15.23	0.766026558	40.355	0	-9999		
04	11	2017	2.193	0.766026558	40.422	0	-9999		
05	11	2017	0.083	0.766026558	40.458	0	-9999		
06	11	2017	0.002	0.766026558	40.45	0	-9999		
07	11	2017	6.389	0.766026558	40.439	0	-9999		
08	11	2017	0.001	0.766026558	40.455	0	-9999		
09	11	2017	0.002	0.766026558	40.464	0	-9999		
10	11	2017	0.556	0.766026558	40.462	0	-9999		
11	11	2017	0.005	0.766026558	40.462	0	-9999		
12	11	2017	0.004	0.766026558	40.454	0	-9999		
13	11	2017	0.176	0.766026558	40.443	0	-9999		
14	11	2017	0.279	0.766026558	40.43	0	-9999		
15	11	2017	0.008	0.766026558	40.417	0	-9999		
16	11	2017	0.004	0.766026558	40.403	0	-9999		
17	11	2017	0.083	0.766026558	40.388	0	-9999		
18	11	2017	0.004	0.766026558	40.374	0	-9999		
19	11	2017	3.576	0.766026558	40.36	0	-9999		
20	11	2017	0.467	0.766026558	40.349	0	-9999		
21	11	2017	2.402	0.766026558	40.343	0	-9999		
22	11	2017	1.423	0.766026558	40.341	0	-9999		
23	11	2017	0.001	0.766026558	40.322	0	-9999		
24	11	2017	0.001	0.766026558	40.305	0	-9999		
25	11	2017	0.078	0.766026558	40.285	0	-9999		
26	11	2017	1.594	0.766026558	40.267	0	-9999		
27	11	2017	0.607	0.766026558	40.247	0	-9999		
28	11	2017	0.169	0.766026558	40.227	0	-9999		
29	11	2017	0.888	0.766026558	40.202	0	-9999		
30	11	2017	3.186	0.766026558	40.176	0	-9999		
01	12	2017	0.737	0.483287142	40.148	0	-9999		
02	12	2017	0.005	0.483287142	40.125	0	-9999		
03	12	2017	0.001	0.483287142	40.101	0	-9999		
04	12	2017	0.179	0.483287142	40.075	0	-9999		
05	12	2017	0	0.483287142	40.051	0	-9999		
06	12	2017	0.436	0.483287142	40.03	0	-9999		
07	12	2017	1.558	0.483287142	40.01	0	-9999		
08	12	2017	0	0.483287142	39.991	0	-9999		
09	12	2017	0.002	0.483287142	39.973	0	-9999		
10	12	2017	1.359	0.483287142	39.955	0	-9999		
11	12	2017	0.045	0.483287142	39.932	0	-9999		
12	12	2017	1.516	0.483287142	39.91	0	-9999		
13	12	2017	3.965	0.483287142	39.894	0	-9999		
14	12	2017	2.094	0.483287142	39.887	0	-9999		
15	12	2017	0.013	0.483287142	39.881	0	-9999		
16	12	2017	0.008	0.483287142	39.874	0	-9999		
17	12	2017	1.992	0.483287142	39.867	0	-9999		
18	12	2017	0.194	0.483287142	39.865	0	-9999		
19	12	2017	0.011	0.483287142	39.861	0	-9999		
20	12	2017	0.777	0.483287142	39.856	0	-9999		
21	12	2017	0.022	0.483287142	39.853	0	-9999		
22	12	2017	0.005	0.483287142	39.851	0	-9999		
23	12	2017	0.002	0.483287142	39.85	0	-9999		
24	12	2017	0	0.483287142	39.853	0	-9999		
25	12	2017	14.616	0.483287142	39.878	0	-9999		
26	12	2017	12.609	0.483287142	40.056	0	-9999		
27	12	2017	2.428	0.483287142	40.511	0	-9999		
28	12	2017	1.059	0.483287142	40.941	0	-9999		
29	12	2017	12.582	0.483287142	41.237	0	-9999		
30	12	2017	1.631	0.483287142	41.584	0	-9999		
31	12	2017	0.588	0.483287142	41.81	0	-9999		
01	01	2018	1.816	0.609677	41.874	0	-9999		
02	01	2018	3.158	0.609677	41.886	0	-9999		
03	01	2018	1.252	0.609677	41.843	0	-9999		
04	01	2018	1.827	0.609677	41.809	0	-9999		
05	01	2018	7.529	0.609677	41.769	0	-9999		
06	01	2018	0.385	0.609677	41.753	0	-9999		
07	01	2018	0.012	0.609677	41.77	0	-9999		
08	01	2018	0.02	0.609677	41.783	0	-9999		
09	01	2018	1.389	0.609677	41.78	0	-9999		
10	01	2018	0.69	0.609677	41.745	0	-9999		
11	01	2018	0.002	0.609677	41.691	0	-9999		
12	01	2018	0	0.609677	41.642	0	-9999		
13	01	2018	0	0.609677	41.599	0	-9999		
14	01	2018	2.749	0.609677	41.561	0	-9999		
15	01	2018	11.52	0.609677	41.541	0	-9999		
16	01	2018	5.106	0.609677	41.57	0	-9999		
17	01	2018	4.107	0.609677	41.663	0	-9999		
18	01	2018	0.046	0.609677	41.765	0	-9999		
19	01	2018	0.188	0.609677	41.895	0	-9999		
20	01	2018	0.411	0.609677	41.953	0	-9999		
21	01	2018	4.653	0.609677	41.962	0	-9999		
22	01	2018	0.452	0.609677	41.933	0	-9999		
23	01	2018	1.595	0.609677	41.913	0	-9999		
24	01	2018	3.037	0.609677	41.901	0	-9999		
25	01	2018	0.191	0.609677	41.874	0	-9999		
26	01	2018	0.417	0.609677	41.85	0	-9999		
27	01	2018	2.367	0.609677	41.837	0	-9999		
28	01	2018	0.004	0.609677	41.811	0	-9999		
29	01	2018	2.645	0.609677	41.779	0	-9999		
30	01	2018	2.644	0.609677	41.753	0	-9999		
31	01	2018	0.233	0.609677	41.733	0	-9999		
01	02	2018	2.865	0.667857	41.691	0	-9999		
02	02	2018	1.597	0.667857	41.649	0	-9999		
03	02	2018	2.828	0.667857	41.606	0	-9999		
04	02	2018	0.206	0.667857	41.556	0	-9999		
05	02	2018	0.011	0.667857	41.521	0	-9999		
06	02	2018	0.378	0.667857	41.493	0	-9999		
07	02	2018	0	0.667857	41.463	0	-9999		
08	02	2018	6.506	0.667857	41.441	0	-9999		
09	02	2018	0.146	0.667857	41.421	0	-9999		
10	02	2018	4.633	0.667857	41.408	0	-9999		
11	02	2018	0.07	0.667857	41.389	0	-9999		
12	02	2018	0	0.667857	41.364	0	-9999		
13	02	2018	3.667	0.667857	41.359	0	-9999		
14	02	2018	4.384	0.667857	41.371	0	-9999		
15	02	2018	0.001	0.667857	41.372	0	-9999		
16	02	2018	0	0.667857	41.354	0	-9999		
17	02	2018	0.292	0.667857	41.358	0	-9999		
18	02	2018	3.887	0.667857	41.36	0	-9999		
19	02	2018	5.505	0.667857	41.369	0	-9999		
20	02	2018	1.002	0.667857	41.384	0	-9999		
21	02	2018	0.369	0.667857	41.378	0	-9999		
22	02	2018	0.088	0.667857	41.393	0	-9999		
23	02	2018	0.076	0.667857	41.409	0	-9999		
24	02	2018	0	0.667857	41.406	0	-9999		
25	02	2018	0.002	0.667857	41.39	0	-9999		
26	02	2018	0.027	0.667857	41.371	0	-9999		
27	02	2018	2.751	0.667857	41.353	0	-9999		
28	02	2018	3.345	0.667857	41.331	0	-9999		
01	03	2018	0.003	1.154839	41.308	0	-9999		
02	03	2018	0.238	1.154839	41.279	0	-9999		
03	03	2018	2.827	1.154839	41.245	0	-9999		
04	03	2018	0.676	1.154839	41.231	0	-9999		
05	03	2018	1.382	1.154839	41.304	0	-9999		
06	03	2018	0.004	1.154839	41.448	0	-9999		
07	03	2018	3.347	1.154839	41.502	0	-9999		
08	03	2018	1.016	1.154839	41.546	0	-9999		
09	03	2018	10.236	1.154839	41.559	0	-9999		
10	03	2018	1.148	1.154839	41.642	0	-9999		
11	03	2018	3.293	1.154839	41.746	0	-9999		
12	03	2018	10.662	1.154839	41.855	0	-9999		
13	03	2018	0.168	1.154839	42.092	0	-9999		
14	03	2018	1.846	1.154839	42.174	0	-9999		
15	03	2018	3.845	1.154839	42.169	0	-9999		
16	03	2018	3.526	1.154839	42.1	0	-9999		
17	03	2018	3.178	1.154839	42.023	0	-9999		
18	03	2018	0.006	1.154839	41.952	0	-9999		
19	03	2018	0.107	1.154839	41.889	0	-9999		
20	03	2018	1.246	1.154839	41.851	0	-9999		
21	03	2018	0.003	1.154839	41.822	0	-9999		
22	03	2018	0.003	1.154839	41.79	0	-9999		
23	03	2018	0.35	1.154839	41.749	0	-9999		
24	03	2018	0.08	1.154839	41.693	0	-9999		
25	03	2018	0	1.154839	41.633	0	-9999		
26	03	2018	6.204	1.154839	41.573	0	-9999		
27	03	2018	0.385	1.154839	41.528	0	-9999		
28	03	2018	1.717	1.154839	41.473	0	-9999		
29	03	2018	5.144	1.154839	41.427	0	-9999		
30	03	2018	12.991	1.154839	41.403	0	-9999		
31	03	2018	1.214	1.154839	41.425	0	-9999		
01	04	2018	15.231	1.92	41.467	0	-9999		
02	04	2018	6.561	1.92	41.8	0	-9999		
03	04	2018	4.985	1.92	42.034	0	-9999		
04	04	2018	7.236	1.92	42.127	0	-9999		
05	04	2018	0	1.92	42.179	0	-9999		
06	04	2018	0	1.92	42.195	0	-9999		
07	04	2018	0	1.92	42.159	0	-9999		
08	04	2018	1.653	1.92	42.088	0	-9999		
09	04	2018	20.52	1.92	42.019	0	-9999		
10	04	2018	0.083	1.92	42.065	0	-9999		
11	04	2018	0.447	1.92	42.078	0	-9999		
12	04	2018	5.789	1.92	42.079	0	-9999		
13	04	2018	0.001	1.92	42.065	0	-9999		
14	04	2018	0	1.92	42.016	0	-9999		
15	04	2018	3.381	1.92	41.97	0	-9999		
16	04	2018	0	1.92	41.913	0	-9999		
17	04	2018	0.001	1.92	41.854	0	-9999		
18	04	2018	0	1.92	41.792	0	-9999		
19	04	2018	0	1.92	41.732	0	-9999		
20	04	2018	0	1.92	41.672	0	-9999		
21	04	2018	0.691	1.92	41.616	0	-9999		
22	04	2018	0.001	1.92	41.554	0	-9999		
23	04	2018	0	1.92	41.483	0	-9999		
24	04	2018	10.862	1.92	41.43	0	-9999		
25	04	2018	3.835	1.92	41.385	0	-9999		
26	04	2018	0.167	1.92	41.336	0	-9999		
27	04	2018	8.583	1.92	41.304	0	-9999		
28	04	2018	2.47	1.92	41.273	0	-9999		
29	04	2018	0.003	1.92	41.239	0	-9999		
30	04	2018	0	1.92	41.205	0	-9999		
01	05	2018	3.84	3.454839	41.167	0	-9999		
02	05	2018	9.951	3.454839	41.16	0	-9999		
03	05	2018	0	3.454839	41.131	0	-9999		
04	05	2018	0	3.454839	41.104	0	-9999		
05	05	2018	0	3.454839	41.075	0	-9999		
06	05	2018	0	3.454839	41.044	0	-9999		
07	05	2018	0	3.454839	41.013	0	-9999		
08	05	2018	0	3.454839	40.982	0	-9999		
09	05	2018	3.171	3.454839	40.954	0	-9999		
10	05	2018	0	3.454839	40.924	0	-9999		
11	05	2018	0.422	3.454839	40.9	0	-9999		
12	05	2018	12.842	3.454839	40.888	0	-9999		
13	05	2018	0	3.454839	40.894	0	-9999		
14	05	2018	0	3.454839	40.874	0	-9999		
15	05	2018	0	3.454839	40.858	0	-9999		
16	05	2018	0	3.454839	40.838	0	-9999		
17	05	2018	0	3.454839	40.819	0	-9999		
18	05	2018	0	3.454839	40.798	0	-9999		
19	05	2018	0	3.454839	40.779	0	-9999		
20	05	2018	0	3.454839	40.763	0	-9999		
21	05	2018	0	3.454839	40.745	0	-9999		
22	05	2018	0	3.454839	40.727	0	-9999		
23	05	2018	0	3.454839	40.705	0	-9999		
24	05	2018	6.336	3.454839	40.685	0	-9999		
25	05	2018	0.296	3.454839	40.669	0	-9999		
26	05	2018	0	3.454839	40.655	0	-9999		
27	05	2018	0.007	3.454839	40.641	0	-9999		
28	05	2018	0	3.454839	40.622	0	-9999		
29	05	2018	8.735	3.454839	40.605	0	-9999		
30	05	2018	0.526	3.454839	40.615	0	-9999		
31	05	2018	0	3.454839	40.604	0	-9999		
01	06	2018	0.706	3.396667	40.582	0	-9999		
02	06	2018	29.305	3.396667	40.57	0	-9999		
03	06	2018	0.001	3.396667	40.578	0	-9999		
04	06	2018	0	3.396667	40.563	0	-9999		
05	06	2018	0	3.396667	40.542	0	-9999		
06	06	2018	0	3.396667	40.52	0	-9999		
07	06	2018	13.239	3.396667	40.5	0	-9999		
08	06	2018	0.001	3.396667	40.566	0	-9999		
09	06	2018	0	3.396667	40.598	0	-9999		
10	06	2018	0	3.396667	40.588	0	-9999		
11	06	2018	3.61	3.396667	40.565	0	-9999		
12	06	2018	0.078	3.396667	40.55	0	-9999		
13	06	2018	0.306	3.396667	40.526	0	-9999		
14	06	2018	0	3.396667	40.5	0	-9999		
15	06	2018	0.007	3.396667	40.474	0	-9999		
16	06	2018	1.155	3.396667	40.456	0	-9999		
17	06	2018	0.075	3.396667	40.432	0	-9999		
18	06	2018	0	3.396667	40.397	0	-9999		
19	06	2018	0	3.396667	40.364	0	-9999		
20	06	2018	0	3.396667	40.329	0	-9999		
21	06	2018	0	3.396667	40.296	0	-9999		
22	06	2018	0	3.396667	40.263	0	-9999		
23	06	2018	0	3.396667	40.232	0	-9999		
24	06	2018	0	3.396667	40.204	0	-9999		
25	06	2018	0	3.396667	40.175	0	-9999		
26	06	2018	0	3.396667	40.15	0	-9999		
27	06	2018	0	3.396667	40.121	0	-9999		
28	06	2018	0	3.396667	40.095	0	-9999		
29	06	2018	0	3.396667	40.066	0	-9999		
30	06	2018	0	3.396667	40.039	0	-9999		
01	07	2018	0	4.251613	40.014	0	-9999		
02	07	2018	0	4.251613	39.985	0	-9999		
03	07	2018	0	4.251613	39.96	0	-9999		
04	07	2018	0	4.251613	39.935	0	-9999		
05	07	2018	0	4.251613	39.913	0	-9999		
06	07	2018	0	4.251613	39.883	0	-9999		
07	07	2018	0	4.251613	39.857	0	-9999		
08	07	2018	0	4.251613	39.836	0	-9999		
09	07	2018	0	4.251613	39.811	0	-9999		
10	07	2018	0	4.251613	39.786	0	-9999		
11	07	2018	0	4.251613	39.76	0	-9999		
12	07	2018	0	4.251613	39.735	0	-9999		
13	07	2018	0.001	4.251613	39.712	0	-9999		
14	07	2018	0	4.251613	39.689	0	-9999		
15	07	2018	0	4.251613	39.667	0	-9999		
16	07	2018	0.062	4.251613	39.644	0	-9999		
17	07	2018	0	4.251613	39.624	0	-9999		
18	07	2018	0	4.251613	39.604	0	-9999		
19	07	2018	0	4.251613	39.586	0	-9999		
20	07	2018	0.006	4.251613	39.57	0	-9999		
21	07	2018	0	4.251613	39.547	0	-9999		
22	07	2018	0	4.251613	39.522	0	-9999		
23	07	2018	0	4.251613	39.496	0	-9999		
24	07	2018	0	4.251613	39.469	0	-9999		
25	07	2018	0	4.251613	39.445	0	-9999		
26	07	2018	3.598	4.251613	39.423	0	-9999		
27	07	2018	13.066	4.251613	39.424	0	-9999		
28	07	2018	2.308	4.251613	39.469	0	-9999		
29	07	2018	6.051	4.251613	39.467	0	-9999		
30	07	2018	1.902	4.251613	39.473	0	-9999		
31	07	2018	0.001	4.251613	39.461	0	-9999		
01	08	2018	0	3.187097	39.442	0	-9999		
02	08	2018	0	3.187097	39.42	0	-9999		
03	08	2018	0	3.187097	39.383	0	-9999		
04	08	2018	0	3.187097	39.357	0	-9999		
05	08	2018	0	3.187097	39.339	0	-9999		
06	08	2018	0	3.187097	39.322	0	-9999		
07	08	2018	0	3.187097	39.3	0	-9999		
08	08	2018	0.079	3.187097	39.27	0	-9999		
09	08	2018	0	3.187097	39.237	0	-9999		
10	08	2018	3.432	3.187097	39.202	0	-9999		
11	08	2018	6.303	3.187097	39.17	0	-9999		
12	08	2018	1.231	3.187097	39.143	0	-9999		
13	08	2018	7.456	3.187097	39.143	0	-9999		
14	08	2018	0.003	3.187097	39.221	0	-9999		
15	08	2018	8.004	3.187097	39.256	0	-9999		
16	08	2018	0.162	3.187097	39.312	0	-9999		
17	08	2018	0.001	3.187097	39.353	0	-9999		
18	08	2018	0	3.187097	39.362	0	-9999		
19	08	2018	0.001	3.187097	39.364	0	-9999		
20	08	2018	0.001	3.187097	39.365	0	-9999		
