NUMBER OF OBSERVATIONS								
19936								
DAY	MONTH	YEAR	RAIN	PET	GWL	ABS		
01	06	2011	0	3.235064948	-9999	0	-9999	
02	06	2011	0	3.235064948	25.255	0	-9999	
03	06	2011	0	3.235064948	-9999	0	-9999	
04	06	2011	0	3.235064948	-9999	0	-9999	
05	06	2011	0.57	3.235064948	-9999	0	-9999	
06	06	2011	1.367	3.235064948	-9999	0	-9999	
07	06	2011	0.001	3.235064948	-9999	0	-9999	
08	06	2011	0.011	3.235064948	-9999	0	-9999	
09	06	2011	0.759	3.235064948	-9999	0	-9999	
10	06	2011	3.638	3.235064948	-9999	0	-9999	
11	06	2011	0.161	3.235064948	-9999	0	-9999	
12	06	2011	6.773	3.235064948	-9999	0	-9999	
13	06	2011	0.018	3.235064948	-9999	0	-9999	
14	06	2011	0	3.235064948	-9999	0	-9999	
15	06	2011	0.007	3.235064948	-9999	0	-9999	
16	06	2011	3.43	3.235064948	-9999	0	-9999	
17	06	2011	15.118	3.235064948	-9999	0	-9999	
18	06	2011	3.113	3.235064948	-9999	0	-9999	
19	06	2011	0.236	3.235064948	-9999	0	-9999	
20	06	2011	2.14	3.235064948	-9999	0	-9999	
21	06	2011	0	3.235064948	-9999	0	-9999	
22	06	2011	13.58	3.235064948	-9999	0	-9999	
23	06	2011	5.82	3.235064948	-9999	0	-9999	
24	06	2011	7.856	3.235064948	-9999	0	-9999	
25	06	2011	0.01	3.235064948	-9999	0	-9999	
26	06	2011	0.001	3.235064948	-9999	0	-9999	
27	06	2011	0.073	3.235064948	-9999	0	-9999	
28	06	2011	11.505	3.235064948	-9999	0	-9999	
29	06	2011	1.792	3.235064948	-9999	0	-9999	
30	06	2011	1.925	3.235064948	-9999	0	-9999	
01	07	2011	0	2.955613199	24.77	0	-9999	
02	07	2011	0	2.955613199	-9999	0	-9999	
03	07	2011	0	2.955613199	-9999	0	-9999	
04	07	2011	0.001	2.955613199	-9999	0	-9999	
05	07	2011	6.401	2.955613199	-9999	0	-9999	
06	07	2011	0.248	2.955613199	-9999	0	-9999	
07	07	2011	2.389	2.955613199	-9999	0	-9999	
08	07	2011	1.021	2.955613199	-9999	0	-9999	
09	07	2011	1.109	2.955613199	-9999	0	-9999	
10	07	2011	7.368	2.955613199	-9999	0	-9999	
11	07	2011	0	2.955613199	-9999	0	-9999	
12	07	2011	0.002	2.955613199	-9999	0	-9999	
13	07	2011	3.266	2.955613199	-9999	0	-9999	
14	07	2011	0.124	2.955613199	-9999	0	-9999	
15	07	2011	1.747	2.955613199	-9999	0	-9999	
16	07	2011	15.253	2.955613199	-9999	0	-9999	
17	07	2011	11.487	2.955613199	-9999	0	-9999	
18	07	2011	2.503	2.955613199	-9999	0	-9999	
19	07	2011	6.415	2.955613199	-9999	0	-9999	
20	07	2011	0.024	2.955613199	-9999	0	-9999	
21	07	2011	0.436	2.955613199	-9999	0	-9999	
22	07	2011	0.13	2.955613199	-9999	0	-9999	
23	07	2011	0.002	2.955613199	-9999	0	-9999	
24	07	2011	0	2.955613199	-9999	0	-9999	
25	07	2011	0.002	2.955613199	-9999	0	-9999	
26	07	2011	0.086	2.955613199	-9999	0	-9999	
27	07	2011	0.016	2.955613199	-9999	0	-9999	
28	07	2011	0	2.955613199	-9999	0	-9999	
29	07	2011	0	2.955613199	-9999	0	-9999	
30	07	2011	0	2.955613199	-9999	0	-9999	
31	07	2011	0.002	2.955613199	-9999	0	-9999	
01	08	2011	0.02	2.771503812	-9999	0	-9999	
02	08	2011	0.151	2.771503812	-9999	0	-9999	
03	08	2011	9.718	2.771503812	-9999	0	-9999	
04	08	2011	11.463	2.771503812	24.47	0	-9999	
05	08	2011	0.111	2.771503812	-9999	0	-9999	
06	08	2011	0.003	2.771503812	-9999	0	-9999	
07	08	2011	0.293	2.771503812	-9999	0	-9999	
08	08	2011	0.22	2.771503812	-9999	0	-9999	
09	08	2011	0.089	2.771503812	-9999	0	-9999	
10	08	2011	0.296	2.771503812	-9999	0	-9999	
11	08	2011	0.371	2.771503812	-9999	0	-9999	
12	08	2011	1.206	2.771503812	-9999	0	-9999	
13	08	2011	2.548	2.771503812	-9999	0	-9999	
14	08	2011	0.001	2.771503812	-9999	0	-9999	
15	08	2011	0.008	2.771503812	-9999	0	-9999	
16	08	2011	0.003	2.771503812	-9999	0	-9999	
17	08	2011	0.348	2.771503812	-9999	0	-9999	
18	08	2011	4.745	2.771503812	-9999	0	-9999	
19	08	2011	0.119	2.771503812	-9999	0	-9999	
20	08	2011	0.052	2.771503812	-9999	0	-9999	
21	08	2011	0.003	2.771503812	-9999	0	-9999	
22	08	2011	0.73	2.771503812	-9999	0	-9999	
23	08	2011	1.654	2.771503812	-9999	0	-9999	
24	08	2011	0.146	2.771503812	-9999	0	-9999	
25	08	2011	12.184	2.771503812	-9999	0	-9999	
26	08	2011	11.948	2.771503812	-9999	0	-9999	
27	08	2011	1.86	2.771503812	-9999	0	-9999	
28	08	2011	0.103	2.771503812	-9999	0	-9999	
29	08	2011	0.005	2.771503812	-9999	0	-9999	
30	08	2011	0.512	2.771503812	-9999	0	-9999	
31	08	2011	0.008	2.771503812	-9999	0	-9999	
01	09	2011	0	2.340819353	24.13	0	-9999	
02	09	2011	0	2.340819353	-9999	0	-9999	
03	09	2011	0	2.340819353	-9999	0	-9999	
04	09	2011	6.003	2.340819353	-9999	0	-9999	
05	09	2011	3.769	2.340819353	-9999	0	-9999	
06	09	2011	2.159	2.340819353	-9999	0	-9999	
07	09	2011	0.059	2.340819353	-9999	0	-9999	
08	09	2011	0.244	2.340819353	-9999	0	-9999	
09	09	2011	0.002	2.340819353	-9999	0	-9999	
10	09	2011	0.429	2.340819353	-9999	0	-9999	
11	09	2011	2.897	2.340819353	-9999	0	-9999	
12	09	2011	0.005	2.340819353	-9999	0	-9999	
13	09	2011	1.907	2.340819353	-9999	0	-9999	
14	09	2011	0.011	2.340819353	-9999	0	-9999	
15	09	2011	0.016	2.340819353	-9999	0	-9999	
16	09	2011	0.145	2.340819353	-9999	0	-9999	
17	09	2011	2.166	2.340819353	-9999	0	-9999	
18	09	2011	2.107	2.340819353	-9999	0	-9999	
19	09	2011	0.014	2.340819353	-9999	0	-9999	
20	09	2011	7.173	2.340819353	-9999	0	-9999	
21	09	2011	0.004	2.340819353	-9999	0	-9999	
22	09	2011	0	2.340819353	-9999	0	-9999	
23	09	2011	0.005	2.340819353	-9999	0	-9999	
24	09	2011	0	2.340819353	-9999	0	-9999	
25	09	2011	1.75	2.340819353	-9999	0	-9999	
26	09	2011	0.157	2.340819353	-9999	0	-9999	
27	09	2011	0.016	2.340819353	-9999	0	-9999	
28	09	2011	0.017	2.340819353	-9999	0	-9999	
29	09	2011	0.006	2.340819353	-9999	0	-9999	
30	09	2011	0	2.340819353	-9999	0	-9999	
01	10	2011	0	1.656984485	-9999	0	-9999	
02	10	2011	0	1.656984485	-9999	0	-9999	
03	10	2011	0	1.656984485	-9999	0	-9999	
04	10	2011	0	1.656984485	-9999	0	-9999	
05	10	2011	1.512	1.656984485	-9999	0	-9999	
06	10	2011	0.35	1.656984485	-9999	0	-9999	
07	10	2011	0.205	1.656984485	-9999	0	-9999	
08	10	2011	13.638	1.656984485	-9999	0	-9999	
09	10	2011	0.043	1.656984485	-9999	0	-9999	
10	10	2011	0	1.656984485	-9999	0	-9999	
11	10	2011	1.933	1.656984485	-9999	0	-9999	
12	10	2011	3.115	1.656984485	-9999	0	-9999	
13	10	2011	0.037	1.656984485	-9999	0	-9999	
14	10	2011	0.007	1.656984485	-9999	0	-9999	
15	10	2011	0.003	1.656984485	-9999	0	-9999	
16	10	2011	0.009	1.656984485	-9999	0	-9999	
17	10	2011	3.456	1.656984485	-9999	0	-9999	
18	10	2011	0	1.656984485	-9999	0	-9999	
19	10	2011	0.465	1.656984485	-9999	0	-9999	
20	10	2011	0.007	1.656984485	-9999	0	-9999	
21	10	2011	0	1.656984485	-9999	0	-9999	
22	10	2011	0	1.656984485	-9999	0	-9999	
23	10	2011	0	1.656984485	-9999	0	-9999	
24	10	2011	0.048	1.656984485	-9999	0	-9999	
25	10	2011	0.155	1.656984485	-9999	0	-9999	
26	10	2011	0.546	1.656984485	-9999	0	-9999	
27	10	2011	0.556	1.656984485	-9999	0	-9999	
28	10	2011	0.006	1.656984485	-9999	0	-9999	
29	10	2011	0.004	1.656984485	-9999	0	-9999	
30	10	2011	0.024	1.656984485	-9999	0	-9999	
31	10	2011	0	1.656984485	-9999	0	-9999	
01	11	2011	0.031	0.526026821	23.52	0	-9999	
02	11	2011	0.017	0.526026821	-9999	0	-9999	
03	11	2011	21.489	0.526026821	-9999	0	-9999	
04	11	2011	1.803	0.526026821	-9999	0	-9999	
05	11	2011	0.1	0.526026821	-9999	0	-9999	
06	11	2011	0.275	0.526026821	-9999	0	-9999	
07	11	2011	0.045	0.526026821	-9999	0	-9999	
08	11	2011	0.289	0.526026821	-9999	0	-9999	
09	11	2011	0.039	0.526026821	-9999	0	-9999	
10	11	2011	0.003	0.526026821	-9999	0	-9999	
11	11	2011	0.001	0.526026821	-9999	0	-9999	
12	11	2011	0.01	0.526026821	-9999	0	-9999	
13	11	2011	0.001	0.526026821	-9999	0	-9999	
14	11	2011	0	0.526026821	-9999	0	-9999	
15	11	2011	0.002	0.526026821	-9999	0	-9999	
16	11	2011	0.009	0.526026821	-9999	0	-9999	
17	11	2011	0.023	0.526026821	-9999	0	-9999	
18	11	2011	0.036	0.526026821	-9999	0	-9999	
19	11	2011	0.061	0.526026821	-9999	0	-9999	
20	11	2011	0.024	0.526026821	-9999	0	-9999	
21	11	2011	0.123	0.526026821	-9999	0	-9999	
22	11	2011	1.961	0.526026821	-9999	0	-9999	
23	11	2011	0.002	0.526026821	-9999	0	-9999	
24	11	2011	0.463	0.526026821	-9999	0	-9999	
25	11	2011	0.01	0.526026821	-9999	0	-9999	
26	11	2011	0.728	0.526026821	-9999	0	-9999	
27	11	2011	0.106	0.526026821	-9999	0	-9999	
28	11	2011	0.063	0.526026821	-9999	0	-9999	
29	11	2011	2.018	0.526026821	-9999	0	-9999	
30	11	2011	0.072	0.526026821	-9999	0	-9999	
01	12	2011	0.008	0.641095188	-9999	0	-9999	
02	12	2011	3.245	0.641095188	23.36	0	-9999	
03	12	2011	0.017	0.641095188	-9999	0	-9999	
04	12	2011	1.605	0.641095188	-9999	0	-9999	
05	12	2011	0.008	0.641095188	-9999	0	-9999	
06	12	2011	1.42	0.641095188	-9999	0	-9999	
07	12	2011	0.103	0.641095188	-9999	0	-9999	
08	12	2011	4.292	0.641095188	-9999	0	-9999	
09	12	2011	0.038	0.641095188	-9999	0	-9999	
10	12	2011	0.046	0.641095188	-9999	0	-9999	
11	12	2011	2.176	0.641095188	-9999	0	-9999	
12	12	2011	5.597	0.641095188	-9999	0	-9999	
13	12	2011	0.024	0.641095188	-9999	0	-9999	
14	12	2011	0.885	0.641095188	-9999	0	-9999	
15	12	2011	3.951	0.641095188	-9999	0	-9999	
16	12	2011	9.619	0.641095188	-9999	0	-9999	
17	12	2011	1.42	0.641095188	-9999	0	-9999	
18	12	2011	0.288	0.641095188	-9999	0	-9999	
19	12	2011	4.987	0.641095188	-9999	0	-9999	
20	12	2011	2.362	0.641095188	-9999	0	-9999	
21	12	2011	0.033	0.641095188	-9999	0	-9999	
22	12	2011	0.002	0.641095188	-9999	0	-9999	
23	12	2011	7.285	0.641095188	-9999	0	-9999	
24	12	2011	0.036	0.641095188	-9999	0	-9999	
25	12	2011	0.02	0.641095188	-9999	0	-9999	
26	12	2011	0.001	0.641095188	-9999	0	-9999	
27	12	2011	0	0.641095188	-9999	0	-9999	
28	12	2011	0.047	0.641095188	-9999	0	-9999	
29	12	2011	3.066	0.641095188	-9999	0	-9999	
30	12	2011	6.726	0.641095188	-9999	0	-9999	
31	12	2011	0.704	0.641095188	-9999	0	-9999	
01	01	2012	2.17	0.595067841	-9999	0	-9999	
02	01	2012	2.483	0.595067841	-9999	0	-9999	
03	01	2012	9.26	0.595067841	-9999	0	-9999	
04	01	2012	3.443	0.595067841	-9999	0	-9999	
05	01	2012	0.916	0.595067841	-9999	0	-9999	
06	01	2012	0.281	0.595067841	-9999	0	-9999	
07	01	2012	0.002	0.595067841	-9999	0	-9999	
08	01	2012	0.026	0.595067841	-9999	0	-9999	
09	01	2012	0.004	0.595067841	-9999	0	-9999	
10	01	2012	0.033	0.595067841	-9999	0	-9999	
11	01	2012	0.001	0.595067841	-9999	0	-9999	
12	01	2012	0.064	0.595067841	-9999	0	-9999	
13	01	2012	0.035	0.595067841	-9999	0	-9999	
14	01	2012	0.003	0.595067841	-9999	0	-9999	
15	01	2012	0.001	0.595067841	-9999	0	-9999	
16	01	2012	0.06	0.595067841	23.344	0	-9999	
17	01	2012	0.895	0.595067841	-9999	0	-9999	
18	01	2012	1.628	0.595067841	-9999	0	-9999	
19	01	2012	3.592	0.595067841	-9999	0	-9999	
20	01	2012	5.447	0.595067841	-9999	0	-9999	
21	01	2012	0.759	0.595067841	-9999	0	-9999	
22	01	2012	0.007	0.595067841	-9999	0	-9999	
23	01	2012	1.872	0.595067841	-9999	0	-9999	
24	01	2012	5.371	0.595067841	-9999	0	-9999	
25	01	2012	1.768	0.595067841	-9999	0	-9999	
26	01	2012	0.767	0.595067841	-9999	0	-9999	
27	01	2012	4.243	0.595067841	-9999	0	-9999	
28	01	2012	0.027	0.595067841	-9999	0	-9999	
29	01	2012	0.059	0.595067841	-9999	0	-9999	
30	01	2012	0.237	0.595067841	-9999	0	-9999	
31	01	2012	0.047	0.595067841	-9999	0	-9999	
01	02	2012	0.015	0.598355509	-9999	0	-9999	
02	02	2012	0.003	0.598355509	-9999	0	-9999	
03	02	2012	0.002	0.598355509	-9999	0	-9999	
04	02	2012	11.674	0.598355509	-9999	0	-9999	
05	02	2012	0.072	0.598355509	-9999	0	-9999	
06	02	2012	0.754	0.598355509	-9999	0	-9999	
07	02	2012	0.09	0.598355509	-9999	0	-9999	
08	02	2012	0.001	0.598355509	-9999	0	-9999	
09	02	2012	0.434	0.598355509	-9999	0	-9999	
10	02	2012	0.036	0.598355509	-9999	0	-9999	
11	02	2012	0.002	0.598355509	-9999	0	-9999	
12	02	2012	0.891	0.598355509	23.506	0	-9999	
13	02	2012	0.395	0.598355509	-9999	0	-9999	
14	02	2012	1.214	0.598355509	-9999	0	-9999	
15	02	2012	0.454	0.598355509	-9999	0	-9999	
16	02	2012	0.004	0.598355509	-9999	0	-9999	
17	02	2012	0.006	0.598355509	-9999	0	-9999	
18	02	2012	2.426	0.598355509	-9999	0	-9999	
19	02	2012	0.003	0.598355509	-9999	0	-9999	
20	02	2012	0.018	0.598355509	-9999	0	-9999	
21	02	2012	0.001	0.598355509	-9999	0	-9999	
22	02	2012	1.705	0.598355509	-9999	0	-9999	
23	02	2012	0.002	0.598355509	-9999	0	-9999	
24	02	2012	0	0.598355509	-9999	0	-9999	
25	02	2012	0	0.598355509	-9999	0	-9999	
26	02	2012	0.001	0.598355509	-9999	0	-9999	
27	02	2012	0.188	0.598355509	-9999	0	-9999	
28	02	2012	0.096	0.598355509	-9999	0	-9999	
29	02	2012	0.004	0.598355509	-9999	0	-9999	
01	03	2012	0.014	1.226300026	-9999	0	-9999	
02	03	2012	0.019	1.226300026	-9999	0	-9999	
03	03	2012	0.005	1.226300026	-9999	0	-9999	
04	03	2012	19.904	1.226300026	-9999	0	-9999	
05	03	2012	16.3	1.226300026	-9999	0	-9999	
06	03	2012	0.818	1.226300026	-9999	0	-9999	
07	03	2012	3.935	1.226300026	-9999	0	-9999	
08	03	2012	0.008	1.226300026	-9999	0	-9999	
09	03	2012	0	1.226300026	-9999	0	-9999	
10	03	2012	0	1.226300026	-9999	0	-9999	
11	03	2012	0.006	1.226300026	-9999	0	-9999	
12	03	2012	0	1.226300026	23.724	0	-9999	
13	03	2012	0	1.226300026	-9999	0	-9999	
14	03	2012	0.012	1.226300026	-9999	0	-9999	
15	03	2012	0	1.226300026	-9999	0	-9999	
16	03	2012	0.021	1.226300026	-9999	0	-9999	
17	03	2012	4.86	1.226300026	-9999	0	-9999	
18	03	2012	0.961	1.226300026	-9999	0	-9999	
19	03	2012	0.013	1.226300026	-9999	0	-9999	
20	03	2012	0	1.226300026	-9999	0	-9999	
21	03	2012	0.001	1.226300026	-9999	0	-9999	
22	03	2012	0.003	1.226300026	-9999	0	-9999	
23	03	2012	0.012	1.226300026	-9999	0	-9999	
24	03	2012	0.002	1.226300026	-9999	0	-9999	
25	03	2012	0.002	1.226300026	-9999	0	-9999	
26	03	2012	0	1.226300026	-9999	0	-9999	
27	03	2012	0	1.226300026	-9999	0	-9999	
28	03	2012	0	1.226300026	-9999	0	-9999	
29	03	2012	0	1.226300026	-9999	0	-9999	
30	03	2012	0.001	1.226300026	-9999	0	-9999	
31	03	2012	0.009	1.226300026	-9999	0	-9999	
01	04	2012	0	1.739176176	-9999	0	-9999	
02	04	2012	0	1.739176176	-9999	0	-9999	
03	04	2012	18.718	1.739176176	-9999	0	-9999	
04	04	2012	16.629	1.739176176	-9999	0	-9999	
05	04	2012	0.001	1.739176176	-9999	0	-9999	
06	04	2012	1.177	1.739176176	-9999	0	-9999	
07	04	2012	0.017	1.739176176	-9999	0	-9999	
08	04	2012	4.823	1.739176176	-9999	0	-9999	
09	04	2012	5.792	1.739176176	-9999	0	-9999	
10	04	2012	0.031	1.739176176	-9999	0	-9999	
11	04	2012	0.793	1.739176176	-9999	0	-9999	
12	04	2012	0.401	1.739176176	24.224	0	-9999	
13	04	2012	3.434	1.739176176	-9999	0	-9999	
14	04	2012	0.267	1.739176176	-9999	0	-9999	
15	04	2012	0.173	1.739176176	-9999	0	-9999	
16	04	2012	2.554	1.739176176	-9999	0	-9999	
17	04	2012	1.108	1.739176176	-9999	0	-9999	
18	04	2012	7.706	1.739176176	-9999	0	-9999	
19	04	2012	4.178	1.739176176	-9999	0	-9999	
20	04	2012	2.372	1.739176176	-9999	0	-9999	
21	04	2012	3.393	1.739176176	-9999	0	-9999	
22	04	2012	2.667	1.739176176	-9999	0	-9999	
23	04	2012	5.753	1.739176176	-9999	0	-9999	
24	04	2012	1.423	1.739176176	-9999	0	-9999	
25	04	2012	19.789	1.739176176	-9999	0	-9999	
26	04	2012	2.864	1.739176176	-9999	0	-9999	
27	04	2012	6.168	1.739176176	-9999	0	-9999	
28	04	2012	13.81	1.739176176	-9999	0	-9999	
29	04	2012	2.465	1.739176176	-9999	0	-9999	
30	04	2012	0.591	1.739176176	-9999	0	-9999	
01	05	2012	0.478	2.66301078	-9999	0	-9999	
02	05	2012	7.49	2.66301078	-9999	0	-9999	
03	05	2012	2.642	2.66301078	-9999	0	-9999	
04	05	2012	0.139	2.66301078	-9999	0	-9999	
05	05	2012	0.047	2.66301078	-9999	0	-9999	
06	05	2012	1.523	2.66301078	-9999	0	-9999	
07	05	2012	4.474	2.66301078	-9999	0	-9999	
08	05	2012	1.959	2.66301078	-9999	0	-9999	
09	05	2012	8.313	2.66301078	-9999	0	-9999	
10	05	2012	1.023	2.66301078	-9999	0	-9999	
11	05	2012	0.302	2.66301078	-9999	0	-9999	
12	05	2012	0.003	2.66301078	24.95	0	-9999	
13	05	2012	2.796	2.66301078	-9999	0	-9999	
14	05	2012	3.737	2.66301078	-9999	0	-9999	
15	05	2012	0.892	2.66301078	-9999	0	-9999	
16	05	2012	0	2.66301078	-9999	0	-9999	
17	05	2012	0.002	2.66301078	-9999	0	-9999	
18	05	2012	0.644	2.66301078	-9999	0	-9999	
19	05	2012	0.012	2.66301078	-9999	0	-9999	
20	05	2012	0.001	2.66301078	-9999	0	-9999	
21	05	2012	0	2.66301078	-9999	0	-9999	
22	05	2012	0	2.66301078	-9999	0	-9999	
23	05	2012	0	2.66301078	-9999	0	-9999	
24	05	2012	0	2.66301078	-9999	0	-9999	
25	05	2012	0	2.66301078	-9999	0	-9999	
26	05	2012	0	2.66301078	-9999	0	-9999	
27	05	2012	0	2.66301078	-9999	0	-9999	
28	05	2012	0.001	2.66301078	-9999	0	-9999	
29	05	2012	0.004	2.66301078	-9999	0	-9999	
30	05	2012	1.362	2.66301078	-9999	0	-9999	
31	05	2012	2.933	2.66301078	-9999	0	-9999	
01	06	2012	0.031	2.659723113	-9999	0	-9999	
02	06	2012	7.486	2.659723113	-9999	0	-9999	
03	06	2012	12.775	2.659723113	-9999	0	-9999	
04	06	2012	0.016	2.659723113	-9999	0	-9999	
05	06	2012	4.737	2.659723113	-9999	0	-9999	
06	06	2012	5.733	2.659723113	-9999	0	-9999	
07	06	2012	9.923	2.659723113	-9999	0	-9999	
08	06	2012	4.783	2.659723113	-9999	0	-9999	
09	06	2012	0.006	2.659723113	-9999	0	-9999	
10	06	2012	4.013	2.659723113	-9999	0	-9999	
11	06	2012	0.226	2.659723113	-9999	0	-9999	
12	06	2012	0.008	2.659723113	-9999	0	-9999	
13	06	2012	1.438	2.659723113	25.65	0	-9999	
14	06	2012	6.5	2.659723113	-9999	0	-9999	
15	06	2012	5.352	2.659723113	-9999	0	-9999	
16	06	2012	0.004	2.659723113	-9999	0	-9999	
17	06	2012	5.06	2.659723113	-9999	0	-9999	
18	06	2012	0.159	2.659723113	-9999	0	-9999	
19	06	2012	0	2.659723113	-9999	0	-9999	
20	06	2012	6.263	2.659723113	-9999	0	-9999	
21	06	2012	6.362	2.659723113	-9999	0	-9999	
22	06	2012	0.612	2.659723113	-9999	0	-9999	
23	06	2012	13.098	2.659723113	-9999	0	-9999	
24	06	2012	3.26	2.659723113	-9999	0	-9999	
25	06	2012	0.016	2.659723113	-9999	0	-9999	
26	06	2012	0.04	2.659723113	-9999	0	-9999	
27	06	2012	0.128	2.659723113	-9999	0	-9999	
28	06	2012	0.004	2.659723113	-9999	0	-9999	
29	06	2012	0.011	2.659723113	-9999	0	-9999	
30	06	2012	0.119	2.659723113	-9999	0	-9999	
01	07	2012	0.727	2.764928477	-9999	0	-9999	
02	07	2012	3.899	2.764928477	-9999	0	-9999	
03	07	2012	3.969	2.764928477	26.12	0	-9999	
04	07	2012	0.344	2.764928477	-9999	0	-9999	
05	07	2012	14.945	2.764928477	-9999	0	-9999	
06	07	2012	5.708	2.764928477	-9999	0	-9999	
07	07	2012	6.014	2.764928477	-9999	0	-9999	
08	07	2012	1.373	2.764928477	-9999	0	-9999	
09	07	2012	1.186	2.764928477	-9999	0	-9999	
10	07	2012	6.69	2.764928477	-9999	0	-9999	
11	07	2012	2.894	2.764928477	-9999	0	-9999	
12	07	2012	15.456	2.764928477	-9999	0	-9999	
13	07	2012	3.335	2.764928477	-9999	0	-9999	
14	07	2012	0.062	2.764928477	-9999	0	-9999	
15	07	2012	0.017	2.764928477	-9999	0	-9999	
16	07	2012	8.561	2.764928477	-9999	0	-9999	
17	07	2012	0.073	2.764928477	-9999	0	-9999	
18	07	2012	17.133	2.764928477	-9999	0	-9999	
19	07	2012	5.413	2.764928477	-9999	0	-9999	
20	07	2012	0.324	2.764928477	-9999	0	-9999	
21	07	2012	0	2.764928477	-9999	0	-9999	
22	07	2012	0.001	2.764928477	-9999	0	-9999	
23	07	2012	0	2.764928477	-9999	0	-9999	
24	07	2012	0	2.764928477	-9999	0	-9999	
25	07	2012	0	2.764928477	-9999	0	-9999	
26	07	2012	0	2.764928477	-9999	0	-9999	
27	07	2012	0.001	2.764928477	-9999	0	-9999	
28	07	2012	0	2.764928477	-9999	0	-9999	
29	07	2012	8.081	2.764928477	-9999	0	-9999	
30	07	2012	3.994	2.764928477	-9999	0	-9999	
31	07	2012	1.627	2.764928477	25.68	0	-9999	
01	08	2012	0.406	2.91287352	-9999	0	-9999	
02	08	2012	4.808	2.91287352	-9999	0	-9999	
03	08	2012	3.318	2.91287352	25.68	0	-9999	
04	08	2012	6.498	2.91287352	-9999	0	-9999	
05	08	2012	9.524	2.91287352	-9999	0	-9999	
06	08	2012	0.507	2.91287352	-9999	0	-9999	
07	08	2012	0.284	2.91287352	-9999	0	-9999	
08	08	2012	0.006	2.91287352	-9999	0	-9999	
09	08	2012	0	2.91287352	-9999	0	-9999	
10	08	2012	0.008	2.91287352	-9999	0	-9999	
11	08	2012	0	2.91287352	-9999	0	-9999	
12	08	2012	0	2.91287352	-9999	0	-9999	
13	08	2012	3.244	2.91287352	-9999	0	-9999	
14	08	2012	0.016	2.91287352	-9999	0	-9999	
15	08	2012	0.042	2.91287352	-9999	0	-9999	
16	08	2012	0.001	2.91287352	-9999	0	-9999	
17	08	2012	0	2.91287352	-9999	0	-9999	
18	08	2012	0	2.91287352	-9999	0	-9999	
19	08	2012	0.112	2.91287352	-9999	0	-9999	
20	08	2012	0	2.91287352	-9999	0	-9999	
21	08	2012	0.024	2.91287352	-9999	0	-9999	
22	08	2012	0.119	2.91287352	-9999	0	-9999	
23	08	2012	0.001	2.91287352	-9999	0	-9999	
24	08	2012	0.066	2.91287352	-9999	0	-9999	
25	08	2012	14.368	2.91287352	-9999	0	-9999	
26	08	2012	0.035	2.91287352	-9999	0	-9999	
27	08	2012	0.976	2.91287352	-9999	0	-9999	
28	08	2012	0	2.91287352	-9999	0	-9999	
29	08	2012	5.973	2.91287352	-9999	0	-9999	
30	08	2012	3.524	2.91287352	-9999	0	-9999	
31	08	2012	0.149	2.91287352	-9999	0	-9999	
01	09	2012	0.022	2.136983959	-9999	0	-9999	
02	09	2012	0.014	2.136983959	-9999	0	-9999	
03	09	2012	0	2.136983959	-9999	0	-9999	
04	09	2012	0.008	2.136983959	-9999	0	-9999	
05	09	2012	0	2.136983959	-9999	0	-9999	
06	09	2012	0	2.136983959	25.49	0	-9999	
07	09	2012	0	2.136983959	-9999	0	-9999	
08	09	2012	0	2.136983959	-9999	0	-9999	
09	09	2012	0	2.136983959	-9999	0	-9999	
10	09	2012	1.067	2.136983959	-9999	0	-9999	
11	09	2012	0.051	2.136983959	-9999	0	-9999	
12	09	2012	5.541	2.136983959	-9999	0	-9999	
13	09	2012	0.02	2.136983959	-9999	0	-9999	
14	09	2012	0.023	2.136983959	-9999	0	-9999	
15	09	2012	0	2.136983959	-9999	0	-9999	
16	09	2012	0	2.136983959	-9999	0	-9999	
17	09	2012	0	2.136983959	-9999	0	-9999	
18	09	2012	0.014	2.136983959	-9999	0	-9999	
19	09	2012	0.052	2.136983959	-9999	0	-9999	
20	09	2012	0.005	2.136983959	-9999	0	-9999	
21	09	2012	2.75	2.136983959	-9999	0	-9999	
22	09	2012	0.02	2.136983959	-9999	0	-9999	
23	09	2012	18.915	2.136983959	-9999	0	-9999	
24	09	2012	7.204	2.136983959	-9999	0	-9999	
25	09	2012	1.038	2.136983959	-9999	0	-9999	
26	09	2012	0.209	2.136983959	-9999	0	-9999	
27	09	2012	0.043	2.136983959	-9999	0	-9999	
28	09	2012	0.093	2.136983959	-9999	0	-9999	
29	09	2012	0.008	2.136983959	-9999	0	-9999	
30	09	2012	1.697	2.136983959	-9999	0	-9999	
01	10	2012	0.477	1.104656324	-9999	0	-9999	
02	10	2012	1.789	1.104656324	25.11	0	-9999	
03	10	2012	0.051	1.104656324	-9999	0	-9999	
04	10	2012	12.635	1.104656324	-9999	0	-9999	
05	10	2012	10.525	1.104656324	-9999	0	-9999	
06	10	2012	0.019	1.104656324	-9999	0	-9999	
07	10	2012	0.009	1.104656324	-9999	0	-9999	
08	10	2012	0.006	1.104656324	-9999	0	-9999	
09	10	2012	0	1.104656324	-9999	0	-9999	
10	10	2012	0	1.104656324	-9999	0	-9999	
11	10	2012	4.844	1.104656324	-9999	0	-9999	
12	10	2012	0.173	1.104656324	-9999	0	-9999	
13	10	2012	0.293	1.104656324	-9999	0	-9999	
14	10	2012	2.501	1.104656324	-9999	0	-9999	
15	10	2012	3.045	1.104656324	-9999	0	-9999	
